HIP,X,Y,Z,Exo,Discovery,Multi,MaxPMass,StarMass,Fe,Li,C,O,Na,Mg,Al,Si,Ca,Sc,Ti,V,Cr,Mn,Co,Ni,Y1
106481,1.470609605,-0.130845418,37.86436778,0, None,0,0,0,-0.05,-2.12,-0.28,-0.12,0.02,-0.01,0.01,-0.02,0,-0.07,-0.06,-0.15,-0.07,-0.14,-0.07,-0.12,-0.05
106490,136.9876637,-6.297048433,-53.71007454,0, None,0,0,0,-0.06,nan,0.27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
106512,-13.42466398,-0.182303781,60.84155706,0, None,0,0,0,0.17,nan,0.13,-0.18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
106527,45.61827961,2.625347532,-43.73537057,0, None,0,0,0,0.16,nan,nan,nan,0.1,-0.1,-0.11,0.07,0.1,0.05,0.15,0.03,-0.03,-0.09,-0.13,0.01,nan
106551,-47.3640687,-5.212603749,52.59794747,0, None,0,0,0,0.05,-3.28,-0.16,-0.12,0.19,0.16,0.21,0.17,0.12,0.02,0.01,0.06,0.11,0,0.15,0.08,-0.07
106586,51.04796729,11.57104261,-12.14981536,0, None,0,0,0,-0.24,-0.97,-0.15,-0.11,-0.22,-0.22,-0.36,-0.27,-0.24,nan,-0.2,-0.21,-0.24,-0.43,-0.25,-0.36,-0.17
106615,76.84611561,26.74327426,0.234079563,0, None,0,0,0,0.25,nan,0.42,0.12,0.2,0.14,0.19,0.26,0.16,nan,0.22,0.14,0.21,nan,0.21,0.24,nan
106674,28.2146625,15.84636219,-102.6633365,0, None,0,0,0,-0.11,nan,nan,nan,-0.13,-0.16,-0.29,-0.12,-0.03,1.16,0.08,0.17,-0.12,-0.21,0.43,-0.18,0.28
106678,-65.38623282,-37.74953551,-16.48554834,0, None,0,0,0,0.05,-2.86,nan,0.17,-0.01,0.23,0.16,0.09,0.08,0.18,0.08,-0.02,-0.01,-0.14,0.16,0.02,-0.14
106696,-10.19139934,-6.767384378,-8.004927754,0, None,0,0,0,-0.13,nan,0.52,-0.21,-0.24,-0.17,-0.18,-0.17,-0.2,-0.12,-0.09,-0.07,-0.16,-0.26,-0.08,-0.22,nan
106701,-39.20578285,-27.64307604,39.69740593,0, None,0,0,0,0.12,nan,nan,0.01,0.01,0.08,0.05,0.05,0.13,0.11,0.1,0.06,0.11,nan,0.15,0.05,0.16
106707,-40.88684066,-30.33314256,-25.735311,0, None,0,0,0,0.1,-0.71,nan,0,0.04,0.21,0.1,0.07,0.16,0.4,0.14,0.11,0.13,-0.05,0.28,0.07,0.16
106782,1.157865241,1.307252003,-53.73507247,0, None,0,0,0,-0.07,-0.53,0.11,0.02,-0.06,-0.11,-0.34,-0.04,-0.03,nan,0.08,-0.09,-0.05,-0.3,-0.11,-0.08,nan
106825,14.7092885,20.66450699,-28.2482156,0, None,0,0,0,0.05,nan,0.02,0.01,-0.08,0.04,-0.02,0.05,0.06,nan,0.04,0.09,0.06,-0.05,nan,0.06,-0.04
106872,-54.34581732,-107.8784588,46.30723117,0, None,0,0,0,0.04,-3,-0.23,-0.06,0.13,0.12,0.24,0.18,0.11,0.02,0.07,0.03,0.1,-0.05,0.06,0.04,0.14
106913,5.171524526,13.59091983,-21.12680094,0, None,0,0,0,0.15,nan,0.12,0.02,0,0.11,0.03,0.11,0.17,nan,0.1,0.17,0.16,0.06,nan,0.16,0.14
106931,-9.849153812,-29.91673954,19.66889602,0, None,0,0,0,-0.16,nan,nan,-0.06,-0.26,-0.07,-0.14,-0.17,-0.18,-0.06,-0.11,-0.26,-0.18,nan,-0.1,-0.19,-0.28
106938,10.86853106,36.71803261,86.02404057,0, None,0,0,0,-0.04,nan,-0.15,0.13,-0.03,0.06,nan,-0.05,-0.02,nan,0,0.03,nan,-0.02,nan,-0.01,nan
106944,11.38497238,41.76122012,54.30390191,0, None,0,0,0,0.01,-3.09,-0.16,-0.1,0.09,0.19,0.2,0.2,0.02,-0.03,-0.06,-0.09,0.01,-0.04,0.01,0,-0.12
106951,-20.3799001,-82.71730363,-4.767801643,0, None,0,0,0,-0.2,nan,nan,-0.25,-0.31,-0.06,-0.14,-0.21,-0.1,-0.06,-0.18,-0.25,-0.29,-0.42,-0.11,-0.27,-0.35
107001,5.502961544,51.89126812,20.21145071,0, None,0,0,0,0.25,-0.59,0.31,0.2,0.42,0.1,0.09,0.25,0.29,0.34,0.31,0.28,0.24,0.15,0.24,0.3,nan
107020,0.707082343,17.79304898,-37.19417917,0, None,0,0,0,-0.23,-2.01,-0.17,-0.24,-0.23,-0.19,-0.21,-0.2,-0.14,-0.19,-0.12,-0.21,-0.2,-0.4,-0.23,-0.25,nan
107022,-0.159324703,-5.38973227,21.35123973,0, None,0,0,0,-0.04,nan,0.04,-0.13,0.02,0.03,0.04,0.01,0,0.04,0.05,0.05,-0.03,-0.12,0.06,-0.02,nan
107038,-0.578175569,24.85217169,13.24872182,0, None,0,0,0,-0.08,nan,-0.09,-0.12,-0.22,-0.08,-0.16,-0.06,-0.06,nan,-0.09,-0.03,-0.08,-0.21,nan,-0.07,-0.05
107039,0.040498829,-1.700649423,79.34684602,0, None,0,0,0,0.17,nan,0.2,-0.09,0.08,0.3,0.06,0.2,0.13,nan,0.15,0.08,0.14,nan,0.1,0.17,nan
107040,-1.080684777,44.68755498,-23.34314959,0, None,0,0,0,0.3,nan,0.21,0.25,0.38,0.25,0.26,0.29,0.29,nan,0.28,0.28,0.3,0.3,nan,0.36,0.26
107070,-0.152704454,1.265936999,26.90946127,0, None,0,0,0,-0.01,nan,-0.07,-0.04,-0.15,-0.03,-0.13,-0.09,-0.01,0.01,-0.02,-0.07,-0.04,-0.12,0.08,-0.08,0.04
107072,3.05868616,-24.14163121,90.59737975,0, None,0,0,0,0.25,nan,nan,nan,0.42,0.4,0.26,0.25,0.31,0.93,0.34,0.28,0.33,0.14,0.42,0.25,0.42
107095,0.690225341,-2.916580466,-33.0982095,0, None,0,0,0,0.02,-0.93,nan,0.03,0,0.09,0.05,-0.03,0.04,0.27,0.04,-0.02,0.09,0.01,0.13,0.03,0.14
107107,16.80379388,-59.06613407,8.506649093,0, None,0,0,0,0.27,nan,0.07,nan,0.12,nan,nan,0.14,nan,nan,0.24,nan,nan,nan,nan,0.17,nan
107119,-10.44299381,31.0293638,45.34434574,0, None,0,0,0,0.25,-3.21,0.01,0.02,0.4,0.36,0.34,0.42,0.16,0.11,0.17,0.17,0.23,0.32,0.37,0.28,0.14
107152,7.15467381,-16.25790683,-32.01981039,0, None,0,0,0,0.02,nan,-0.01,-0.08,-0.01,0.03,-0.03,0.03,0.1,0.03,0.08,0.08,0.06,-0.11,0,0,nan
107160,34.65064149,-74.36030747,14.23947114,0, None,0,0,0,0.2,nan,0.12,-0.04,0.19,0.2,0.16,0.18,0.14,nan,0.18,0.16,0.2,nan,0.24,0.25,nan
107188,43.96609207,-78.71194967,-1.509858965,0, None,0,0,0,-0.37,-2.95,-0.66,-0.36,-0.1,-0.23,-0.16,-0.18,-0.22,-0.29,-0.34,-0.49,-0.36,-0.63,-0.33,-0.42,-0.44
107225,19.8390732,-28.7811335,18.48170907,0, None,0,0,0,0.24,-0.5,nan,nan,0.35,nan,nan,0.26,nan,nan,0.25,nan,nan,nan,nan,0.28,nan
107230,-43.00094603,61.21791241,-4.760783154,0, None,0,0,0,0.19,-2.77,-0.09,-0.06,0.33,0.36,0.3,0.32,0.18,0.11,0.15,0.11,0.22,0.26,0.28,0.21,0.16
107246,29.00650083,-36.48467209,-2.231378066,0, None,0,0,0,0.13,nan,0.16,0.06,0.02,0.08,0.03,0.09,0.11,nan,0.06,0.08,0.09,0.02,nan,0.13,0.07
107252,-17.63153497,20.91655071,116.7416571,0, None,0,0,0,-0.19,nan,-0.11,0.04,-0.28,-0.08,-0.09,-0.16,-0.11,nan,-0.04,-0.1,-0.23,-0.37,nan,-0.12,-0.16
107310,-15.29142881,12.63644683,-10.04881446,0, None,0,0,0,-0.2,nan,nan,nan,-0.16,-0.19,0.04,-0.08,-0.05,0.89,-0.03,0.01,-0.05,-0.35,0.11,-0.17,0.39
107354,25.20431086,-15.95565346,16.77446855,0, None,0,0,0,-0.33,-0.44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
107385,-20.42078663,10.45518695,-31.57812614,0, None,0,0,0,-0.38,nan,-0.32,nan,-0.26,-0.33,-0.24,-0.37,-0.26,-0.05,-0.07,0.15,-0.35,-0.59,-0.31,-0.38,nan
107397,60.78133876,-27.55462566,-12.20616805,0, None,0,0,0,0.33,nan,0.27,0.3,0.46,0.29,0.3,0.35,0.24,nan,0.3,0.32,0.3,nan,0.39,0.43,nan
107447,-10.72574253,3.12488282,83.14544375,0, None,0,0,0,0.06,nan,-0.1,-0.06,-0.12,-0.02,-0.06,-0.1,0.04,nan,-0.01,-0.04,0.03,-0.01,nan,0.08,0.27
107457,12.38097854,-3.25617793,36.4258666,0, None,0,0,0,0.07,nan,0,-0.02,-0.16,-0.04,-0.13,0,0.1,nan,0,0.07,0.08,-0.08,nan,0.01,0.15
107502,100.2742784,-12.73104557,46.43435388,0, None,0,0,0,0.16,-3.27,-0.17,-0.1,0.34,0.35,0.45,0.32,0.2,0.15,0.2,0.27,0.25,0.07,0.19,0.17,0.13
107528,61.54155697,-2.76918639,44.68457453,0, None,0,0,0,0.26,nan,nan,0.27,0.26,nan,nan,0.26,0.28,0.43,0.26,0.33,0.17,0.11,0.48,0.24,0.3
107529,-20.78721738,0.876772792,-134.8298198,0, None,0,0,0,-0.32,nan,-0.48,-0.3,-0.51,-0.34,-0.44,-0.46,-0.28,nan,-0.32,-0.38,-0.39,-0.56,nan,-0.33,-0.16
107599,43.63680475,8.47414111,-39.63992722,0, None,0,0,0,-0.41,-0.64,-0.32,0.04,-0.36,-0.32,-0.44,-0.32,-0.27,-0.18,-0.24,-0.38,-0.39,-0.66,-0.36,-0.4,nan
107618,-44.9756969,-10.73605426,18.02336048,0, None,0,0,0,-0.27,nan,nan,-0.09,-0.41,-0.08,-0.24,-0.25,-0.23,-0.17,-0.25,-0.33,-0.32,-0.49,-0.2,-0.36,-0.43
107649,-14.84143278,-5.239974253,2.847943381,0, None,0,0,0,0.01,-0.94,-0.03,-0.1,-0.04,0.05,-0.04,0.01,0.06,0.07,0.04,-0.02,-0.01,-0.18,-0.03,-0.03,0.12
107708,-70.12516698,-43.33796591,89.6670198,0, None,0,0,0,-0.41,nan,nan,-0.34,-0.42,-0.23,-0.31,-0.42,-0.35,-0.28,-0.35,-0.56,-0.48,-0.6,-0.22,-0.47,-0.54
107773,-22.57202409,-22.10332333,-98.69392151,0, None,0,0,0,-0.01,nan,nan,nan,0.33,0.01,0.05,0.12,0.05,0.08,0,0.03,0.03,-0.08,0.08,-0.01,nan
107805,-21.81473914,-25.90119961,17.98536841,0, None,0,0,0,0.02,nan,0.02,-0.32,0,0.02,0,0.02,0.09,0.04,0.09,0.09,0.06,-0.1,0,0,nan
107818,41.8306429,54.81615183,95.66389699,0, None,0,0,0,-0.63,-1.89,nan,nan,nan,nan,-0.43,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
107822,13.7953536,18.47937397,-25.09707057,0, None,0,0,0,0.22,nan,0.14,0.05,0.15,0.17,0.16,0.2,0.24,nan,0.18,0.23,0.21,0.15,nan,0.26,0.18
107857,-29.41129302,-51.00185236,41.43618658,0, None,0,0,0,-0.71,nan,nan,-0.29,-0.72,-0.3,-0.42,-0.52,-0.45,-0.55,-0.41,-0.54,-0.75,-0.91,-0.47,-0.72,-0.67
107877,-4.964733151,-10.41553933,38.45062383,0, None,0,0,0,-0.2,nan,nan,-0.27,-0.33,-0.02,-0.23,-0.21,-0.14,-0.14,-0.21,nan,-0.28,-0.41,-0.08,-0.31,0.02
107890,-1.587324403,-3.734800307,126.6777281,0, None,0,0,0,0.16,nan,nan,nan,0.23,0.26,0.24,0.19,0.23,0.77,0.27,0.16,0.22,-0.03,0.46,0.15,0.56
107941,-2.681455237,-9.725727294,28.87892431,0, None,0,0,0,0.15,nan,nan,0.24,0.16,nan,nan,0.15,nan,nan,0.16,nan,nan,nan,nan,0.12,nan
107975,-4.069596129,-23.48023753,-13.62402504,0, None,0,0,0,-0.47,nan,-0.15,-0.21,-0.41,-0.34,-0.5,-0.43,-0.42,-0.42,-0.38,-0.47,-0.58,-0.62,-0.36,-0.54,-0.5
108028,-0.271405836,-11.25334384,20.10467969,0, None,0,0,0,-0.04,nan,0,-0.2,-0.2,-0.06,-0.06,-0.07,-0.04,0.03,-0.04,-0.02,0,-0.17,0.1,-0.07,-0.14
108065,4.501151031,-35.14727523,14.80396721,0, None,0,0,0,0.08,nan,0.16,0.1,0.1,0.2,0.2,0.14,0.14,0.18,0.24,0.22,0.11,-0.01,0.21,0.12,nan
108068,7.891840851,-59.65807261,-41.96943856,0, None,0,0,0,-0.3,nan,nan,0.07,-0.32,0.02,-0.08,-0.17,-0.16,-0.07,-0.06,-0.24,-0.33,-0.51,-0.08,-0.31,-0.33
108095,1.371942216,-6.153653279,53.47994694,0, None,0,0,0,-0.38,nan,-0.38,-0.32,-0.36,-0.28,-0.38,-0.37,-0.28,-0.33,-0.29,-0.31,-0.4,-0.58,-0.28,-0.43,-0.49
108102,9.25660195,-36.76360857,81.27944819,0, None,0,0,0,0.22,-3.18,0.17,0.24,0.34,0.31,0.37,0.35,0.19,0.21,0.19,0.3,0.29,0.25,0.4,0.28,0.11
108156,-4.644376145,11.27850033,15.79465073,0, None,0,0,0,0,-3.28,0.03,-0.11,-0.03,0.11,0.07,0,0.03,0.16,0.02,0.05,0.06,-0.1,0.2,-0.01,-0.06
108162,3.971140696,-9.017646184,-25.51588295,0, None,0,0,0,0.22,nan,0.45,nan,0.09,-0.05,0.18,0.13,0.18,nan,0.32,0.45,0.26,nan,0.16,0.24,nan
108193,-22.07416578,40.57892171,4.403048185,0, None,0,0,0,-0.42,nan,-0.34,nan,-0.41,-0.3,-0.32,-0.38,-0.32,-0.35,-0.27,-0.37,-0.42,-0.71,-0.39,-0.44,nan
108195,-13.06029124,23.86052532,37.67514381,0, None,0,0,0,0.03,0.01,-0.74,-0.56,nan,nan,nan,-0.38,0.48,-0.04,0.12,1.98,1.04,1.65,1.34,0.99,0.89
108241,2.695345993,-3.709307452,32.67224175,0, None,0,0,0,-0.07,nan,0.02,-0.25,-0.05,-0.02,-0.04,-0.02,0.04,0,0.05,0.11,-0.02,-0.22,-0.06,-0.08,nan
108259,-56.66687754,69.32741902,94.06819119,0, None,0,0,0,-0.43,nan,nan,nan,-0.24,-0.02,-0.1,-0.15,-0.22,-0.22,-0.1,-0.19,-0.42,-0.04,-0.37,nan,nan
108288,49.69893348,-49.45618081,-24.73745688,0, None,0,0,0,-0.27,nan,nan,-0.22,-0.38,-0.11,-0.25,-0.27,-0.2,-0.19,-0.25,-0.35,-0.36,-0.47,-0.15,-0.36,-0.46
108331,-18.61555345,14.01993194,-143.4684187,0, None,0,0,0,0.04,nan,-0.25,-0.2,-0.2,-0.06,-0.12,-0.16,0.03,nan,-0.03,-0.04,0,-0.04,nan,0.05,0.26
108416,20.39481361,-8.916209158,24.91720877,0, None,0,0,0,0.01,nan,0.04,nan,0.13,0.01,0.18,0.04,0.05,0.35,0.22,0.5,0.05,-0.08,0.18,0.09,nan
108438,-24.60750641,9.345371251,49.17011965,0, None,0,0,0,0.14,-0.66,0.2,nan,0.11,0.12,0.06,0.11,0.19,0.16,0.24,0.16,0.18,0.06,0.16,0.14,nan
108456,-10.62766384,3.414311403,27.74279671,0, None,0,0,0,-0.16,-0.93,nan,-0.09,-0.28,-0.09,-0.22,-0.24,-0.18,nan,-0.19,-0.23,nan,nan,nan,nan,nan
108468,-32.08056381,8.738978831,-3.283622319,0, None,0,0,0,-0.05,-2.23,-0.06,-0.09,-0.16,-0.03,-0.08,-0.06,-0.03,-0.01,-0.05,-0.12,-0.08,-0.24,-0.08,-0.08,-0.2
108473,43.74785274,-11.08789095,-33.29773678,0, None,0,0,0,-0.07,nan,nan,-0.13,-0.09,0.05,-0.05,-0.08,-0.03,-0.02,-0.02,-0.18,-0.14,-0.22,-0.03,-0.11,-0.16
108490,0.889921045,-0.176765703,-28.7378373,0, None,0,0,0,-0.69,-0.97,-0.59,-0.49,-0.64,-0.6,-0.59,-0.58,-0.59,nan,-0.53,-0.81,nan,-1.03,nan,-0.76,-0.86
108506,12.18047585,-1.693149793,34.7764596,0, None,0,0,0,0.15,nan,nan,nan,0.2,0.27,0.33,0.13,0.14,0.36,0.26,0.46,0.14,0.12,0.3,0.21,0.03
108525,36.13622775,-2.918421405,-2.032622715,0, None,0,0,0,-0.06,nan,-0.09,-0.07,-0.22,-0.05,-0.12,-0.04,-0.05,nan,-0.07,-0.03,-0.06,-0.19,nan,-0.06,0.03
108543,-101.6875839,4.347559974,-85.03169102,0, None,0,0,0,0.04,nan,nan,nan,0.44,0.07,0.12,0.15,0.12,0.12,0.1,0.08,0.05,-0.11,0.09,0.02,nan
108598,14.32957799,1.707358389,43.08116546,0, None,0,0,0,-0.71,nan,nan,-0.16,-0.77,-0.3,-0.43,-0.5,-0.52,-0.48,-0.32,-0.42,-0.66,-0.87,-0.46,-0.7,-0.3
108602,36.34836097,5.206320689,-30.96195784,0, None,0,0,0,0.03,nan,-0.02,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
108632,1.272311407,0.316841817,68.76329146,0, None,0,0,0,0.11,-0.17,-0.67,0.17,0.37,nan,-0.23,0.28,0.09,0.44,0.42,0.49,0.56,0.71,0.9,0.39,0.68
108689,-74.71926236,-31.37355913,-49.68471973,0, None,0,0,0,0.14,nan,0.2,-0.22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
108767,3.757330351,2.789881083,-70.36641259,0, None,0,0,0,-0.13,-0.78,0.14,0.12,-0.15,-0.1,-0.26,-0.01,-0.11,nan,-0.27,-0.22,nan,-0.4,-0.2,-0.17,nan
108774,-25.05684205,-19.2505915,11.92235934,0, None,0,0,0,-0.14,nan,-0.11,0.03,-0.27,-0.19,-0.27,-0.16,-0.09,-0.2,-0.14,-0.2,-0.17,-0.42,-0.27,-0.24,-0.13
108784,-40.82710601,-33.14142354,72.95100408,0, None,0,0,0,0,-2.17,-0.15,-0.02,0.02,0.04,0.08,0.09,0.03,0,0.01,-0.09,0,-0.06,0.07,-0.03,0.05
108809,-16.29414325,-15.80554979,-19.82480709,0, None,0,0,0,-0.01,nan,-0.04,-0.01,-0.29,-0.08,-0.39,-0.04,0.06,nan,-0.13,0.05,0.04,-0.22,nan,-0.16,0.08
108859,-29.74727279,-39.6867071,1.727060072,1, Radial Velocity,1,0.689,1.1,0.05,-0.59,0.03,0.03,-0.07,0.13,-0.03,0.01,0.09,0.17,0.06,0.04,0.03,-0.17,0.06,0,0.02
108868,-52.52691569,-73.64480066,-22.06386841,0, None,0,0,0,0.13,-2.97,-0.03,0.06,0.35,0.38,0.26,0.24,0.15,0.21,0.16,0.08,0.14,0.12,0.25,0.16,0.06
108870,-2.035431915,-2.879265886,-0.829839355,0, None,0,0,0,-0.07,nan,0.24,-0.09,-0.03,-0.08,-0.04,-0.12,-0.08,0.28,0.09,0.23,-0.09,-0.32,0.06,-0.14,0.26
108901,15.36229423,25.61234461,-89.76950457,0, None,0,0,0,-0.05,nan,nan,nan,-0.02,0.16,-0.23,0.02,0.08,0.81,0.11,0.31,-0.07,-0.33,0.46,-0.06,0.44
108903,-20.77860648,-34.65422645,26.00968561,0, None,0,0,0,-0.04,nan,nan,nan,-0.09,nan,nan,-0.03,nan,nan,0.05,nan,nan,nan,nan,-0.08,nan
108921,-24.74497994,-46.64508833,-44.43794998,0, None,0,0,0,-0.91,nan,-0.05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
108947,-1.715820019,-4.618186251,31.63922086,0, None,0,0,0,-0.12,nan,-0.12,-0.08,-0.3,-0.09,-0.19,-0.09,-0.09,nan,-0.12,-0.09,-0.11,-0.29,nan,-0.12,0
108950,-6.525736485,-18.21110446,-46.57057569,0, None,0,0,0,0.44,-1.03,0.39,0.35,0.71,0.55,0.53,0.47,0.44,0.57,0.49,0.47,0.46,0.47,0.59,0.54,0.44
109005,-17.17067775,-91.23538712,-4.303639033,0, None,0,0,0,0.2,-4.01,-0.22,-0.26,0.71,0.32,0.4,0.36,0.2,-0.11,0.03,0.1,0.33,0.03,0.19,0.14,0.12
109012,6.492978654,38.98043446,28.43666756,0, None,0,0,0,0.17,nan,0.1,0.21,0.21,0.2,0.2,0.17,0.15,0.21,0.24,0.26,0.16,0.06,0.26,0.2,0.17
109059,-3.046647635,-75.44698957,64.64937067,0, None,0,0,0,0.22,nan,0.24,0.28,0.25,0.15,0.13,0.23,0.15,nan,0.22,0.18,0.19,nan,0.19,0.26,nan
109068,-0.521524093,-28.22493183,-78.33240746,0, None,0,0,0,0.1,-4.03,-0.22,-0.35,0.41,0.24,0.27,0.32,0.14,-0.24,-0.15,-0.11,0.18,-0.16,0.1,0.06,-0.23
109086,2.144440641,-74.08323992,-1.476912233,0, None,0,0,0,0.05,nan,nan,-0.13,0.02,0.12,0.01,0,0.04,0.13,0.01,-0.02,-0.03,-0.1,0.11,0.01,-0.06
109090,-1.963579342,52.92450438,16.77977788,0, None,0,0,0,-0.23,-0.9,0.05,0,-0.24,-0.27,-0.41,-0.14,-0.24,nan,-0.29,-0.38,nan,-0.53,-0.28,-0.29,nan
109110,1.769809434,-21.07241078,28.07669026,0, None,0,0,0,0.08,-0.78,nan,-0.08,-0.03,0.04,-0.03,-0.02,0.15,0.12,0.01,-0.01,0.08,-0.07,0.08,-0.04,0.17
109144,-2.861052055,14.16044133,49.1503692,0, None,0,0,0,-0.04,nan,nan,-0.2,-0.12,0.06,-0.08,-0.08,0.01,0.04,-0.03,nan,-0.14,-0.2,0.03,-0.14,-0.11
109162,-6.860238211,28.24131851,8.218719825,0, None,0,0,0,0.09,nan,0.09,0.02,0.04,0.1,0.08,0.09,0.1,nan,0.07,0.12,0.09,0.01,nan,0.12,0.05
109166,1.249063372,-4.820606756,-30.60526542,0, None,0,0,0,-0.15,nan,-0.04,-0.61,-0.11,-0.11,-0.07,-0.13,-0.06,-0.01,0.02,0.15,-0.12,-0.27,-0.07,-0.13,nan
109169,-15.12406401,56.00625613,-38.52267789,0, None,0,0,0,0.41,nan,0.3,0.28,0.51,0.28,0.3,0.36,0.33,nan,0.37,0.3,0.32,0.36,nan,0.47,0.27
109176,3.53994584,-10.90250598,2.470844152,0, None,0,0,0,-0.11,-0.2,-0.03,0.05,-0.22,-0.03,-0.31,-0.17,-0.02,0.87,-0.02,0.07,-0.05,-0.28,-0.07,-0.07,0.11
109186,22.05690099,-62.45149618,42.46838665,0, None,0,0,0,-0.08,nan,nan,nan,-0.1,0.01,-0.03,-0.1,0.02,0.38,0.01,-0.1,-0.07,-0.28,0.1,-0.12,0.6
109214,8.696194625,-18.55131822,39.44025144,0, None,0,0,0,-0.1,nan,0.05,-0.09,-0.07,-0.01,-0.18,-0.06,-0.06,0.01,0,-0.13,-0.15,-0.26,0.02,-0.16,-0.27
109266,16.54354528,-23.31651624,71.79701497,0, None,0,0,0,-0.33,nan,nan,-0.38,-0.46,-0.11,-0.23,-0.33,-0.16,-0.08,-0.17,nan,-0.43,-0.58,-0.26,-0.41,-0.44
109303,-5.373433275,5.977476419,42.0095909,0, None,0,0,0,1.05,nan,nan,nan,-0.51,nan,1.12,0.71,nan,nan,1.1,1.05,1.54,nan,1.51,0.57,nan
109310,-5.346241393,5.712100673,50.18096709,0, None,0,0,0,-0.05,nan,0.05,-0.04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
109324,25.99448732,-25.56784707,76.34220748,0, None,0,0,0,-0.33,-1.62,-0.16,-0.06,-0.07,-0.03,-0.19,-0.07,0.06,0.65,0.11,0.07,0.36,-0.15,0.09,-0.07,0.61
109355,21.68903661,-18.03993687,56.07853133,0, None,0,0,0,0.32,nan,0.31,0.14,0.29,0.32,0.26,0.26,0.26,0.44,0.28,0.21,0.24,0.19,0.44,0.32,nan
109372,-60.61326267,45.23743992,15.57391226,0, None,0,0,0,-0.22,nan,-0.04,0.04,-0.2,-0.24,-0.42,-0.13,-0.25,nan,-0.3,-0.39,nan,-0.58,-0.28,-0.3,nan
109381,-32.18120146,22.73809042,15.92197247,0, None,0,0,0,0.17,nan,0.15,0.18,0.12,0.12,0.07,0.12,0.09,0.27,0.12,0.07,0.11,0.07,0.15,0.15,0.14
109387,-94.74112564,64.05193224,-29.3346075,0, None,0,0,0,0.2,nan,-0.11,-0.12,0.06,0.07,0.04,-0.04,0.16,nan,0.1,0.07,0.15,0.18,nan,0.21,0.33
109410,-13.38460722,7.520837979,79.17026794,0, None,0,0,0,-0.07,-0.66,-1.79,0.94,-0.02,-2.15,nan,-0.09,-1.87,0.48,0.11,1.28,0.71,nan,0.43,0.35,-0.06
109422,6.903643294,-3.537030441,-16.55057416,0, None,0,0,0,0.13,nan,0.08,0.02,0.09,0.02,-0.16,0.1,0.12,nan,0.13,0.04,0.1,-0.04,nan,0.05,0.21
109423,-42.86549745,21.95989424,-32.98787453,0, None,0,0,0,0.14,nan,0.17,0.24,0.25,0.27,0.17,0.19,0.18,0.28,0.26,0.22,0.14,0.04,0.3,0.17,nan
109439,38.77391738,-17.77328241,41.11293607,0, None,0,0,0,-0.2,nan,-0.25,-0.11,-0.22,-0.09,-0.13,-0.2,-0.12,-0.12,-0.15,-0.28,-0.2,-0.38,-0.15,-0.28,-0.01
109445,-58.68459574,25.99964474,119.5433519,0, None,0,0,0,0.18,-2.78,-0.15,-0.09,0.27,0.24,0.37,0.3,0.21,0.2,0.22,0.17,0.22,0.12,0.2,0.18,0.23
109466,-40.98064098,15.81892676,91.98619271,0, None,0,0,0,0.29,-2.74,-0.01,0.08,0.45,0.34,0.43,0.38,0.34,0.29,0.31,0.29,0.35,0.31,0.31,0.33,0.41
109488,23.13925336,-7.226416987,46.68536577,0, None,0,0,0,-0.21,-1.26,-0.08,-0.07,-0.21,-0.08,-0.14,-0.16,-0.14,-0.17,-0.08,-0.17,-0.21,-0.44,-0.18,-0.2,nan
109527,2.873140637,-0.610162734,-22.70985839,0, None,0,0,0,0.23,nan,nan,-0.2,0.22,0.11,0.15,0.19,0.19,nan,0.24,nan,nan,0.14,nan,0.22,0.1
109563,77.94295769,-7.456835733,-7.058454564,0, None,0,0,0,-0.31,nan,nan,nan,-0.25,-0.22,-0.18,-0.3,-0.13,0.18,-0.1,-0.09,-0.24,-0.43,-0.11,-0.38,-0.17
109572,35.73397044,-2.027381412,10.69521694,0, None,0,0,0,0.21,nan,0.07,0.27,0.25,0.28,0.13,0.19,0.18,0.85,0.25,0.19,0.16,0.1,0.23,0.13,0.54
109584,66.40216183,-1.934028862,-57.99420891,0, None,0,0,0,-0.09,nan,nan,nan,0.02,0.15,-0.02,0.01,-0.02,0.06,0.01,0.06,-0.06,-0.13,0.06,-0.07,nan
109585,-96.91015093,2.170569792,67.15583109,0, None,0,0,0,0.19,-2.95,0.07,0.15,0.26,0.44,0.34,0.32,0.14,0.27,0.21,0.16,0.21,0.26,0.34,0.24,0.12
109608,-76.02448406,-3.566537379,109.6942925,0, None,0,0,0,-0.24,-0.68,-0.18,-0.17,-0.28,-0.26,-0.39,-0.18,-0.26,nan,-0.34,-0.43,nan,-0.62,-0.37,-0.36,nan
109612,-0.002984937,-0.000183169,49.16420837,0, None,0,0,0,0.1,nan,0.04,nan,0.11,0.05,0.11,0.08,0.1,0.27,0.24,0.49,0.11,0.01,0.21,0.12,nan
